"","leima","kirjatlaani","kansallisuus","perheen_toimeentulo","sukupuoli","siviilisaaty"
"31236","00000000001138C2","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31237","000000000015388F","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31238","00000000000C4525","Uudenmaan lääni","","Huono","Mies","Naimisissa"
"31239","000000000011E38D","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31240","0000000000113E5F","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31241","000000000011FFE7","Viipurin lääni","","Ei tietoa","Mies","Naimisissa"
"31242","00000000000A70F0","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31243","000000000014677B","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31244","0000000000101427","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31245","000000000012948B","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31246","00000000001294B7","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31247","00000000000A2571","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31248","00000000000A6334","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31249","00000000000A6323","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31250","000000000014CFB8","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31251","000000000000B00E","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31252","000000000014F420","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31253","000000000003E29D","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31254","00000001004F78EE","Uudenmaan lääni","","","Mies",""
"31255","00000000001200B3","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31256","00000000000A6335","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31257","0000000000115ACB","Viipurin lääni","","Ei tietoa","Mies","Naimisissa"
"31258","00000000000763F0","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31259","000000000000A8C3","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31260","000000000000ABC1","Uudenmaan lääni","","","Mies",""
"31261","000000000000B010","Viipurin lääni","","","Mies","Naimisissa"
"31262","000000000014CFCA","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31263","0000000000122EAE","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31264","00000000001366B3","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31265","00000000000F6239","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31266","000000000010DE17","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31267","00000000000F5333","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31268","000000000000E995","Uudenmaan lääni","","","Nainen",""
"31269","00000000000970D2","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31270","000000000000B013","Viipurin lääni","","","Mies","Naimaton"
"31271","000000000013B2B6","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31272","0000000000120810","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31273","00000000001220E6","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31274","000000000000F683","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31275","000000000011AE7D","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31276","00000000000A5FB5","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31277","000000000000CAF4","Uudenmaan lääni","","","Mies",""
"31278","0000000000125741","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31279","0000000000141089","Turun ja Porin lääni","","Ei tietoa","Mies","Ei tietoa"
"31280","0000000000145684","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31281","000000000012CF8E","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31282","0000000000118F99","Viipurin lääni","","Ei tietoa","Mies","Naimisissa"
"31283","0000000000114890","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31284","0000000000101C15","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31285","000000000000A7FE","Viipurin lääni","","","Mies","Naimaton"
"31286","0000000000114BFF","Viipurin lääni","","Ei tietoa","Mies","Naimisissa"
"31287","0000000000101BFB","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31288","0000000000097119","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31289","00000000001217C8","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31290","0000000000135D94","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31291","0000000000146421","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31292","0000000000116547","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31293","000000000013DC1F","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31294","0000000000149816","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31295","000000000013D1C7","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31296","000000000014653B","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31297","000000000013D710","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31298","0000000000095659","Uudenmaan lääni","","Ei tietoa","Mies","Leski"
"31299","0000000000126278","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31300","000000000013E95E","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31301","00000000000A271F","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31302","0000000000141E6E","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31303","0000000000097452","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31304","0000000000115BCB","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31305","000000000000F7BF","Viipurin lääni","","","Mies","Naimaton"
"31306","00000000001162BB","Viipurin lääni","","Ei tietoa","Mies","Naimisissa"
"31307","000000000012965F","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31308","000000000000E11D","Uudenmaan lääni","","","Mies",""
"31309","00000000000A5C10","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31310","000000000014D701","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31311","0000000000116E99","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31312","000000000014191C","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31313","000000000003E24B","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31314","0000000000023002","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31315","000000000003E826","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31316","0000000000115FB9","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31317","0000000000040AB3","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31318","00000000000970BA","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31319","000000000000A8C4","Uudenmaan lääni","","","Mies",""
"31320","000000000009BE28","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31321","00000000001464CC","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31322","00000000001214DB","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31323","00000000000A60F0","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31324","000000000013D192","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31325","000000000013E8C4","Viipurin lääni","","Ei tietoa","Mies","Ei tietoa"
"31326","0000000000120936","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31327","000000000010FEA6","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31328","00000000000DEBF0","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31329","000000000000BA5D","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31330","0000000000142856","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31331","0000000000122ED7","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31332","0000000000122ED9","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31333","00000000001173FA","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31334","000000000011FFAF","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31335","0000000000034AD2","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31336","00000000001068BA","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31337","00000000001217E3","Uudenmaan lääni","","Muu","Mies","Naimisissa"
"31338","000000000008DDCC","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31339","00000000000A6087","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31340","0000000000026761","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31341","0000000000038161","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31342","0000000000091EC5","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31343","00000000001296B5","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31344","000000000013E8D2","Viipurin lääni","","Ei tietoa","Mies","Ei tietoa"
"31345","0000000000122EDF","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31346","000000000000ABC6","Uudenmaan lääni","","","Mies",""
"31347","000000000012269E","Uudenmaan lääni","","Ei tietoa","Mies","Ei tietoa"
"31348","000000000000D961","Uudenmaan lääni","","","Mies",""
"31349","00000001004FDCD1","Uudenmaan lääni","","","Mies","Naimaton"
"31350","000000000012CFA6","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31351","000000000012973C","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31352","0000000000053B05","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31353","00000001004FDEB4","Uudenmaan lääni","","","Mies","Naimaton"
"31354","000000000012976F","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31355","00000000000C7ECA","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31356","00000000001276C0","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31357","00000000001396C2","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31358","000000000013429E","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31359","0000000000147030","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31360","000000000000A84F","Viipurin lääni","","Ei tietoa","Mies","Ei tietoa"
"31361","0000000000125C0B","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31362","000000000013D341","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31363","000000000014C9F1","Viipurin lääni","","Ei tietoa","Mies","Naimisissa"
"31364","0000000000135324","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31365","00000001005000AD","Viipurin lääni","","","Mies",""
"31366","0000000000127E01","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31367","000000000013E9BE","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31368","00000000000A8EF9","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31369","00000000000D2BB3","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31370","000000000012301F","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31371","000000000000B240","Viipurin lääni","","Muu","Mies","Naimisissa"
"31372","00000000001153AB","Viipurin lääni","","Muu","Mies","Naimisissa"
"31373","0000000000070794","Viipurin lääni","","Muu","Mies","Naimaton"
"31374","0000000000146F97","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31375","00000000001304D4","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31376","000000000000C2A6","Uudenmaan lääni","","","Nainen","Naimisissa"
"31377","0000000000152952","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31378","00000000001455B6","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31379","0000000000147620","Viipurin lääni","","Muu","Mies","Naimisissa"
"31380","00000000001220ED","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31381","000000000012021A","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31382","000000000012021C","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31383","00000000001455D7","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31384","000000000000E999","Viipurin lääni","","Muu","Mies","Naimisissa"
"31385","0000000000125F7C","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31386","00000000000A8EE0","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31387","00000000000A8F13","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31388","000000000012207F","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31389","00000000000943BA","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31390","0000000000140109","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31391","00000000000A8F22","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31392","000000000001B292","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31393","000000000000A8C7","Viipurin lääni","","Muu","Mies","Naimaton"
"31394","00000000000DB58B","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31395","0000000000124E06","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31396","00000000000E478B","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31397","0000000000148BF6","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31398","0000000000140E2B","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31399","000000000014563B","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31400","000000000014563F","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31401","00000000001475E2","Viipurin lääni","","Ei tietoa","Mies","Leski"
"31402","000000000012BEAF","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31403","00000000000873CC","Viipurin lääni","","Muu","Mies","Naimisissa"
"31404","000000000012BEB1","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31405","0000000000126042","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31406","0000000000126182","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31407","0000000000145674","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31408","0000000000121588","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31409","0000000000121AC4","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31410","000000000012CBED","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31411","000000010050486C","Uudenmaan lääni","","","Mies","Naimisissa"
"31412","00000000000444B7","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31413","000000000000ADC3","Viipurin lääni","","","Mies","Naimaton"
"31414","00000000000DB9BD","Viipurin lääni","","Muu","Mies","Naimaton"
"31415","000000000013401F","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31416","00000000001401FC","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31417","000000000012BE38","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31418","000000010050579E","Uudenmaan lääni","","","Mies","Naimisissa"
"31419","0000000100505826","Uudenmaan lääni","","","Mies","Naimisissa"
"31420","00000000001262FD","Viipurin lääni","","Muu","Mies","Naimisissa"
"31421","0000000000127316","Viipurin lääni","","Muu","Mies","Naimisissa"
"31422","0000000000135F16","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31423","0000000000145692","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31424","0000000000145695","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31425","000000000012CB75","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31426","000000000012604E","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31427","00000000000DFDC7","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31428","0000000000147446","Viipurin lääni","","Muu","Mies","Naimisissa"
"31429","00000001005F352C","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31430","0000000100506D01","Uudenmaan lääni","","","Mies","Naimisissa"
"31431","0000000000142572","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31432","000000000014AE4C","Viipurin lääni","","Ei tietoa","Mies","Naimisissa"
"31433","00000000000D6555","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31434","0000000000136ADA","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31435","000000000004224A","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31436","000000000000A8C9","Viipurin lääni","","Muu","Mies","Naimisissa"
"31437","00000001006D0CB7","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31438","00000001006D0CC5","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31439","000000010050794F","Viipurin lääni","","Muu","Mies","Leski"
"31440","0000000000146459","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31441","00000000000DB580","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31442","00000000000FF599","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31443","000000000008CCED","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31444","00000000000FF59F","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31445","000000000012B96C","Uudenmaan lääni","","Ei tietoa","Mies","Naimaton"
"31446","0000000000138263","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31447","0000000000090DC1","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31448","0000000000113CEA","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31449","000000000011341A","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31450","0000000000113CD9","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31451","000000000014647A","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31452","000000000014647B","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31453","0000000100508C9F","Viipurin lääni","","Muu","Mies","Naimisissa"
"31454","000000000014647F","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31455","00000000001260D4","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31456","000000000012131C","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31457","000000000014DAD1","Uudenmaan lääni","","Ei tietoa","Mies","Naimisissa"
"31458","00000000000FE1A8","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31459","0000000000126D6D","Viipurin lääni","","Ei tietoa","Mies","Naimisissa"
"31460","000000000001A7AB","Viipurin lääni","","Huono","Mies","Naimisissa"
"31461","000000000014B573","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
"31462","000000000000B242","Viipurin lääni","","","Mies","Naimisissa"
"31463","000000000013D1F1","Viipurin lääni","","Ei tietoa","Mies","Naimaton"
